id_compteur;nom_compteur;id;name;sum_counts;date;installation_date;coordinates;counter;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;16.0;2022-11-11T03:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;18.0;2022-11-11T04:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;9.0;2022-11-11T05:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;175.0;2022-11-11T14:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;173.0;2022-11-11T18:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-103056334;38 rue Turbigo NE-SO;100056334;38 rue Turbigo;144.0;2022-11-11T19:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;91.0;2022-11-11T01:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;61.0;2022-11-11T02:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;24.0;2022-11-11T04:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;32.0;2022-11-11T08:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;56.0;2022-11-11T09:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;104.0;2022-11-11T11:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;190.0;2022-11-11T13:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;197.0;2022-11-11T15:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;277.0;2022-11-11T17:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;249.0;2022-11-11T18:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;210.0;2022-11-11T20:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;155.0;2022-11-11T23:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;158.0;2022-11-11T00:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;19.0;2022-11-11T05:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;14.0;2022-11-11T07:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;81.0;2022-11-11T10:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;138.0;2022-11-11T14:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;253.0;2022-11-11T16:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;199.0;2022-11-11T19:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;22.0;2022-11-11T03:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;5.0;2022-11-11T06:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;135.0;2022-11-11T12:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;151.0;2022-11-11T21:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056334-104056334;38 rue Turbigo SO-NE;100056334;38 rue Turbigo;126.0;2022-11-11T22:00:00+01:00;2019-12-10;48.86502,2.35387;Y2H19070380;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;167.0;2022-11-11T00:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;90.0;2022-11-11T01:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;52.0;2022-11-11T08:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;115.0;2022-11-11T09:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;153.0;2022-11-11T10:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;150.0;2022-11-11T11:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;184.0;2022-11-11T12:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;155.0;2022-11-11T13:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;221.0;2022-11-11T14:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;225.0;2022-11-11T18:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;186.0;2022-11-11T19:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;121.0;2022-11-11T20:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;84.0;2022-11-11T23:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;60.0;2022-11-11T02:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;30.0;2022-11-11T05:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;28.0;2022-11-11T07:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;232.0;2022-11-11T15:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;302.0;2022-11-11T16:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;86.0;2022-11-11T21:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;24.0;2022-11-11T03:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;26.0;2022-11-11T04:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;32.0;2022-11-11T06:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;306.0;2022-11-11T17:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-104056335;Quai d'Orsay E-O;100056335;Quai d'Orsay;66.0;2022-11-11T22:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;64.0;2022-11-11T00:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;31.0;2022-11-11T01:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;10.0;2022-11-11T05:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;14.0;2022-11-11T06:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;16.0;2022-11-11T07:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;30.0;2022-11-11T08:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;85.0;2022-11-11T10:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;228.0;2022-11-11T16:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;213.0;2022-11-11T17:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;55.0;2022-11-11T09:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;219.0;2022-11-11T15:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;23.0;2022-11-11T02:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;9.0;2022-11-11T03:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;15.0;2022-11-11T04:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;123.0;2022-11-11T11:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;145.0;2022-11-11T12:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;137.0;2022-11-11T13:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;156.0;2022-11-11T14:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;170.0;2022-11-11T18:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;184.0;2022-11-11T19:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;93.0;2022-11-11T20:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;42.0;2022-11-11T21:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;48.0;2022-11-11T22:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056335-103056335;Quai d'Orsay O-E;100056335;Quai d'Orsay;49.0;2022-11-11T23:00:00+01:00;2019-11-07;48.8629,2.3118;Y2H19070382;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;91.0;2022-11-11T00:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;34.0;2022-11-11T09:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;39.0;2022-11-11T10:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;75.0;2022-11-11T13:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;134.0;2022-11-11T16:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;172.0;2022-11-11T17:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;20.0;2022-11-11T04:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;24.0;2022-11-11T06:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;40.0;2022-11-11T11:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;83.0;2022-11-11T12:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;144.0;2022-11-11T15:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;56.0;2022-11-11T01:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;37.0;2022-11-11T02:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;21.0;2022-11-11T03:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;17.0;2022-11-11T05:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;11.0;2022-11-11T07:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;25.0;2022-11-11T08:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;99.0;2022-11-11T14:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;136.0;2022-11-11T18:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;127.0;2022-11-11T19:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;91.0;2022-11-11T20:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;72.0;2022-11-11T21:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;69.0;2022-11-11T22:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-106056336;27 quai de la Tournelle NO-SE;100056336;27 quai de la Tournelle;93.0;2022-11-11T23:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;90.0;2022-11-11T00:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;23.0;2022-11-11T04:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;34.0;2022-11-11T05:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;39.0;2022-11-11T06:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;28.0;2022-11-11T07:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;256.0;2022-11-11T16:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;179.0;2022-11-11T18:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;54.0;2022-11-11T22:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;61.0;2022-11-11T01:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;155.0;2022-11-11T10:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;186.0;2022-11-11T11:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;189.0;2022-11-11T13:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;231.0;2022-11-11T17:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;227.0;2022-11-11T19:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;153.0;2022-11-11T20:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;100.0;2022-11-11T21:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;41.0;2022-11-11T02:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;23.0;2022-11-11T03:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;83.0;2022-11-11T08:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;121.0;2022-11-11T09:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;167.0;2022-11-11T12:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;195.0;2022-11-11T14:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;276.0;2022-11-11T15:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100056336-105056336;27 quai de la Tournelle SE-NO;100056336;27 quai de la Tournelle;64.0;2022-11-11T23:00:00+01:00;2019-11-14;48.85013,2.35423;Y2H19070383;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;11.0;2022-11-11T02:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;38.0;2022-11-11T08:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;76.0;2022-11-11T12:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;134.0;2022-11-11T16:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;79.0;2022-11-11T19:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;22.0;2022-11-11T01:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;12.0;2022-11-11T05:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;19.0;2022-11-11T06:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;7.0;2022-11-11T07:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;87.0;2022-11-11T13:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;125.0;2022-11-11T17:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;110.0;2022-11-11T18:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;53.0;2022-11-11T20:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;36.0;2022-11-11T22:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;37.0;2022-11-11T23:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;40.0;2022-11-11T00:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;10.0;2022-11-11T03:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;7.0;2022-11-11T04:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;51.0;2022-11-11T09:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;71.0;2022-11-11T10:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;89.0;2022-11-11T11:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;98.0;2022-11-11T14:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;114.0;2022-11-11T15:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
100057329-104057329;Totem 85 quai d'Austerlitz NO-SE;100057329;Totem 85 quai d'Austerlitz;31.0;2022-11-11T21:00:00+01:00;2020-02-18;48.84201,2.36729;YTH19111508;
