numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61996;20220805000000;102360;60;3;260;8.900000;283.950000;280.850000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102010;mq;mq;950;mq;282.550000;mq;288.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220805000000;100290;60;8;300;11.900000;284.050000;281.250000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98560;mq;mq;-800;mq;274.650000;mq;285.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220805000000;100820;-10;7;290;7.200000;273.050000;267.250000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100440;mq;mq;1840;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220805000000;101740;-80;6;20;1.900000;295.350000;292.550000;84;20000;0;mq;mq;75;6;2250;mq;mq;mq;101660;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;3.300000;3.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;6;mq;2340;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220805000000;101970;60;3;240;5.000000;290.750000;290.250000;97;12600;0;mq;mq;100;8;250;mq;mq;mq;101890;mq;mq;520;mq;mq;mq;mq;291.750000;mq;mq;6.700000;8.000000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220805000000;101480;110;3;70;10.000000;301.250000;297.050000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-20;mq;299.450000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220805000000;101590;120;3;60;7.100000;300.050000;295.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-10;mq;298.150000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.700000;2.700000;2.700000;2.700000;6.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220805000000;101530;150;1;100;2.000000;298.650000;295.550000;83;26530;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;0.600000;9.500000;9.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220805000000;101470;120;3;100;7.900000;300.850000;297.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;20;mq;300.450000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220805000000;101440;140;3;100;7.100000;299.350000;296.650000;85;4950;10;mq;mq;75;4;800;mq;mq;mq;101350;mq;mq;10;304.050000;mq;304.050000;mq;mq;mq;mq;12.700000;12.700000;-10;mq;mq;mq;mq;1.400000;1.400000;1.400000;1.400000;2.600000;mq;mq;mq;mq;2;mq;720;4;mq;1110;6;mq;2100;mq;mq;mq;
81401;20220805000000;101140;200;2;50;0.600000;298.250000;297.350000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;20;mq;296.050000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220805000000;101170;160;3;0;0.000000;296.850000;295.650000;93;34110;0;mq;mq;mq;0;mq;mq;mq;mq;101080;mq;mq;20;305.050000;mq;305.050000;mq;298.550000;mq;mq;0.000000;1.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220805000000;101130;170;3;0;0.000000;297.750000;296.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;0;mq;295.350000;mq;306.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220805000000;mq;mq;mq;0;0.000000;298.650000;298.150000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;295.650000;mq;306.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220805000000;99170;-70;7;320;1.500000;251.650000;246.850000;62;30000;2;1;1;25;1;80;31;20;11;98590;mq;mq;mq;247.750000;mq;254.350000;mq;mq;mq;mq;mq;20.100000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;8;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220806000000;102680;90;1;100;1.100000;284.650000;280.950000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;1090;mq;mq;mq;mq;283.550000;mq;mq;1.800000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220806000000;102690;120;3;200;1.200000;285.850000;280.550000;70;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102120;mq;mq;1070;mq;mq;mq;mq;280.550000;mq;mq;1.400000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220806000000;102700;40;2;360;8.000000;290.550000;284.550000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102590;mq;mq;810;mq;mq;mq;mq;mq;mq;mq;10.500000;10.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220806000000;102700;30;3;300;3.300000;285.050000;282.250000;83;48940;0;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;870;mq;mq;mq;mq;289.750000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220806000000;102670;70;1;360;2.600000;285.650000;282.150000;79;42400;0;mq;mq;mq;0;mq;mq;mq;mq;100770;mq;mq;950;mq;mq;mq;mq;286.750000;mq;mq;3.700000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220806000000;102530;160;1;10;1.700000;288.050000;282.850000;71;20000;0;mq;mq;mq;2;1750;mq;mq;mq;101390;mq;mq;940;mq;mq;mq;mq;286.650000;mq;mq;4.600000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;6.900000;mq;mq;mq;mq;2;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220806000000;102850;30;1;350;2.300000;283.650000;282.550000;93;37520;0;mq;mq;mq;0;mq;mq;mq;mq;101650;mq;mq;620;mq;mq;mq;mq;279.050000;mq;mq;2.900000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220806000000;102790;50;3;360;3.900000;289.350000;286.450000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102090;mq;mq;680;mq;mq;mq;mq;mq;mq;mq;5.900000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220806000000;102660;60;1;350;1.700000;286.250000;281.550000;73;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102210;mq;mq;730;mq;mq;mq;mq;279.950000;mq;mq;2.400000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220806000000;102610;70;2;10;5.100000;287.450000;283.050000;75;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100870;mq;mq;800;mq;mq;mq;mq;291.150000;mq;mq;7.300000;7.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220806000000;102580;170;1;40;5.100000;289.850000;280.450000;54;57420;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;1020;mq;mq;mq;mq;mq;mq;mq;8.000000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220806000000;102430;150;2;330;4.500000;290.050000;284.150000;68;20000;0;mq;mq;75;6;1750;mq;mq;mq;101030;mq;mq;820;mq;mq;mq;mq;289.850000;mq;mq;6.800000;8.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;9.100000;mq;mq;mq;mq;1;mq;1740;6;mq;2040;mq;mq;mq;mq;mq;mq;
07181;20220806000000;102310;130;2;20;3.500000;290.850000;285.050000;69;56210;0;mq;mq;75;6;1250;mq;mq;mq;98230;mq;mq;790;mq;mq;mq;mq;287.250000;mq;mq;5.300000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;6;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220806000000;102210;120;1;20;6.300000;294.150000;284.450000;54;51760;0;mq;mq;100;8;1750;mq;mq;mq;100450;mq;mq;900;mq;mq;mq;mq;292.950000;mq;mq;9.800000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;8;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220806000000;102550;0;0;20;9.300000;288.650000;283.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102030;mq;mq;520;mq;mq;mq;mq;mq;mq;mq;13.700000;14.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220806000000;102490;100;1;30;3.700000;290.050000;279.550000;50;53980;0;mq;mq;mq;0;mq;mq;mq;mq;102180;mq;mq;690;mq;mq;mq;mq;287.850000;mq;mq;9.000000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220806000000;102420;120;1;30;3.900000;290.850000;278.750000;45;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;740;mq;mq;mq;mq;294.650000;mq;mq;7.500000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220806000000;102260;100;1;30;2.800000;292.250000;284.550000;61;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100310;mq;mq;730;mq;mq;mq;mq;291.250000;mq;mq;4.800000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220806000000;102080;40;1;360;4.700000;293.250000;285.250000;60;42370;0;mq;mq;mq;3;4020;mq;mq;mq;99520;mq;mq;780;mq;mq;mq;mq;293.450000;mq;mq;8.300000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220806000000;102040;80;0;330;4.000000;293.450000;287.750000;70;42720;0;mq;mq;100;8;1750;mq;mq;mq;98880;mq;mq;690;mq;mq;mq;mq;293.150000;mq;mq;7.100000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.800000;3.200000;3.200000;3.200000;mq;mq;mq;mq;8;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220806000000;102310;130;1;10;4.800000;291.250000;281.550000;53;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100890;mq;mq;700;mq;mq;mq;mq;291.950000;mq;mq;6.900000;7.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220806000000;102040;30;0;10;4.300000;293.350000;285.550000;61;59840;0;mq;mq;100;8;1750;mq;mq;mq;97410;mq;mq;580;mq;mq;mq;mq;291.950000;mq;mq;6.900000;7.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220806000000;102020;40;0;350;2.900000;295.450000;286.750000;58;59680;0;mq;mq;100;8;1750;mq;mq;mq;98230;mq;mq;630;mq;mq;mq;mq;293.350000;mq;mq;5.000000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220806000000;mq;30;0;280;0.600000;288.450000;286.150000;86;20000;0;mq;mq;100;8;800;mq;mq;mq;92640;92500;846;390;mq;mq;mq;mq;287.550000;mq;mq;1.300000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220806000000;101870;90;1;340;4.900000;295.650000;287.250000;59;50000;1;2;2;90;5;2250;30;23;11;99110;mq;mq;500;mq;mq;mq;mq;mq;mq;mq;7.600000;8.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;1.000000;1.000000;mq;mq;mq;mq;5;3;2060;3;0;7800;mq;mq;mq;mq;mq;mq;
07510;20220806000000;101970;20;2;20;3.100000;296.650000;287.050000;55;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;320;mq;mq;mq;mq;mq;mq;mq;4.100000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220806000000;101860;20;2;330;1.300000;294.450000;289.850000;75;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98850;mq;mq;310;mq;mq;mq;mq;295.550000;mq;mq;2.400000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220806000000;101700;40;1;10;5.200000;294.650000;288.950000;70;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93750;mq;mq;170;mq;mq;mq;mq;294.250000;mq;mq;7.100000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220806000000;101660;70;0;10;6.000000;299.050000;288.150000;51;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;11.700000;11.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220806000000;mq;50;5;40;5.100000;291.150000;287.450000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91920;mq;mq;-40;mq;290.350000;mq;307.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220806000000;102060;40;3;240;3.300000;293.850000;289.650000;77;20000;0;mq;mq;100;8;1750;mq;mq;mq;101370;mq;mq;320;mq;mq;mq;mq;mq;mq;mq;5.000000;6.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1620;8;mq;2220;mq;mq;mq;mq;mq;mq;
07621;20220806000000;102100;30;0;240;3.100000;291.950000;289.350000;85;23900;0;mq;mq;100;8;800;mq;mq;mq;97890;mq;mq;400;mq;mq;mq;mq;293.150000;mq;mq;5.300000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220806000000;101990;60;1;320;2.600000;293.550000;289.750000;79;20000;0;mq;mq;mq;1;1750;mq;mq;mq;97240;mq;mq;440;mq;mq;mq;mq;292.650000;mq;mq;3.800000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220806000000;101880;70;1;290;5.500000;296.450000;288.750000;62;45850;0;mq;mq;mq;0;mq;mq;mq;mq;100150;mq;mq;380;mq;mq;mq;mq;297.550000;mq;mq;7.700000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220806000000;101560;50;1;360;6.200000;300.350000;287.350000;45;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;101470;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.300000;-10;mq;0.000000;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220806000000;101390;-20;8;160;1.800000;297.250000;293.750000;81;26300;0;mq;mq;mq;2;4140;mq;mq;mq;101020;mq;mq;-180;mq;mq;mq;mq;294.850000;mq;mq;2.100000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220806000000;mq;mq;mq;320;5.100000;mq;mq;mq;18000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.700000;9.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220806000000;101320;20;0;80;5.000000;300.350000;297.450000;84;40000;2;0;0;50;4;mq;30;26;10;101020;mq;mq;-120;mq;mq;mq;mq;300.350000;mq;mq;6.300000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;3;4000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220806000000;101630;100;1;260;5.500000;301.050000;290.550000;53;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101130;mq;mq;80;mq;mq;mq;mq;298.750000;mq;mq;8.600000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220806000000;101400;-30;8;50;3.000000;295.850000;288.450000;63;59230;0;mq;mq;mq;1;3720;mq;mq;mq;101300;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;3.800000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220806000000;101370;-40;8;210;3.300000;299.150000;291.050000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101230;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;5.100000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220806000000;101630;140;6;220;0.500000;293.850000;293.150000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;-70;mq;292.150000;mq;301.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;6.700000;11.300000;11.300000;11.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220806000000;101980;110;8;mq;mq;290.950000;288.250000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101910;mq;mq;40;mq;289.150000;mq;298.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220806000000;101800;110;6;mq;mq;295.350000;291.350000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;-100;mq;294.950000;mq;298.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220806000000;102020;-120;8;150;3.700000;292.750000;286.450000;67;60000;0;mq;mq;100;8;2520;mq;mq;mq;101870;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;5.300000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220806000000;102330;30;6;270;12.600000;284.650000;283.850000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101980;mq;mq;-30;mq;283.350000;mq;287.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;0.600000;0.600000;0.600000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220806000000;100770;430;6;360;10.500000;275.650000;275.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98970;mq;mq;410;mq;273.850000;mq;284.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220806000000;100320;710;3;240;18.000000;275.650000;273.050000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;25.200000;-10;mq;mq;mq;mq;0.000000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220806000000;101660;-150;6;260;2.600000;294.150000;292.450000;90;20000;0;mq;mq;mq;3;2250;mq;mq;mq;101580;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;3.400000;3.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2340;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220806000000;101880;20;3;220;6.500000;291.550000;291.350000;99;320;45;mq;mq;101;9;30;mq;mq;mq;101800;mq;mq;-90;mq;mq;mq;mq;291.850000;mq;mq;9.800000;10.100000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220806000000;101410;120;3;80;9.700000;301.150000;297.550000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-70;mq;299.250000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220806000000;101530;130;3;60;8.600000;301.150000;295.850000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-60;mq;299.650000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220806000000;101450;130;3;90;3.400000;300.350000;297.250000;83;44940;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;0.200000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220806000000;101360;70;3;90;6.800000;300.850000;297.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;-110;mq;298.150000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220806000000;101330;90;3;90;4.800000;300.550000;296.750000;80;41760;61;mq;mq;mq;5;800;mq;mq;mq;101240;mq;mq;-110;304.450000;mq;304.450000;mq;mq;mq;mq;7.700000;9.600000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;5;mq;690;5;mq;840;mq;mq;mq;mq;mq;mq;
